Date,CourseID,Enrollment_Count,Course_Revenue,Unique_Learners,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherID,Expertise,YearsOfExperience,TeacherRating,Year,Month,Quarter,Day,DayOfWeek,WeekOfYear,IsWeekend,DayOfYear,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,Enrollment_Lag_1,Enrollment_Lag_7,Enrollment_Lag_14,Enrollment_Lag_30,Revenue_Lag_1,Revenue_Lag_7,Revenue_Lag_14,Revenue_Lag_30,Enrollment_Rolling_7,Enrollment_Rolling_14,Enrollment_Rolling_30,Revenue_Rolling_7,Revenue_Rolling_14,Revenue_Rolling_30,Enrollment_Rolling_Max_7,Enrollment_Rolling_Min_7,Revenue_Rolling_Max_7,Enrollment_Growth,Revenue_Growth,Target_Next_Day_Enrollment,Target_Next_Day_Revenue
2025-11-17,CR00046,0.0,0.0,0.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,106.32857142857145,141.77142857142857,82.7,2.0,0.0,496.2,0.0,0.0,1.0,248.1
2025-11-17,CR00038,0.0,0.0,0.0,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,342.61,0.0,0.0,0.7142857142857143,0.5714285714285714,0.4,244.72142857142856,195.77714285714288,137.044,2.0,0.0,685.22,-1.0,-342.61,1.0,342.61
2025-11-17,CR00012,1.0,487.92,1.0,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,2.0,1.0,1.0,0.0,975.84,487.92,487.92,0.2857142857142857,0.35714285714285715,0.4666666666666667,139.4057142857143,174.2571428571429,227.696,2.0,0.0,975.84,-2.0,-975.84,3.0,1463.76
2025-11-17,CR00014,0.0,0.0,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6428571428571429,0.7,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0
2025-11-17,CR00023,0.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.36666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00027,2.0,0.0,2.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.4666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00055,1.0,57.32,1.0,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,1.0,0.0,57.32,0.0,57.32,0.0,0.42857142857142855,0.5714285714285714,0.5,24.565714285714275,32.754285714285714,28.66,2.0,0.0,114.64,1.0,57.32,0.0,0.0
2025-11-17,CR00037,1.0,0.0,1.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00013,2.0,0.0,2.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-11-17,CR00039,0.0,0.0,0.0,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,346.71,0.0,0.0,0.0,0.42857142857142855,0.5,0.5333333333333333,148.59000000000006,173.355,184.91199999999998,1.0,0.0,346.71,1.0,346.71,0.0,0.0
2025-11-17,CR00042,0.0,0.0,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-17,CR00052,0.0,0.0,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.3,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0
2025-11-17,CR00060,1.0,0.0,1.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.43333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,CR00025,0.0,0.0,0.0,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,599.14,0.0,0.5714285714285714,0.7142857142857143,0.4666666666666667,171.1828571428571,213.97857142857143,139.79933333333332,2.0,0.0,599.14,0.0,0.0,1.0,299.57
2025-11-17,CR00006,0.0,0.0,0.0,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,1.0,276.37,0.0,0.0,276.37,0.8571428571428571,0.5714285714285714,0.6,236.88857142857142,157.9257142857143,165.822,3.0,0.0,829.11,1.0,276.37,0.0,0.0
2025-11-17,CR00024,0.0,0.0,0.0,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.68,0.7142857142857143,0.6428571428571429,0.6333333333333333,84.05714285714286,75.65142857142857,74.53066666666668,2.0,0.0,235.36,0.0,0.0,0.0,0.0
2025-11-17,CR00022,1.0,0.0,1.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.23333333333333334,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,CR00044,0.0,0.0,0.0,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,119.04,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.26666666666666666,17.0057142857143,25.50857142857143,31.744000000000003,1.0,0.0,119.04,1.0,119.04,1.0,119.04
2025-11-17,CR00045,1.0,0.0,1.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.6333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00059,0.0,0.0,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00008,0.0,0.0,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,TC00042,Machine Learning,21,4.97,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-17,CR00005,0.0,0.0,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,CR00007,0.0,0.0,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6428571428571429,0.6333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-17,CR00043,1.0,0.0,1.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,TC00040,Cybersecurity,24,4.58,2025,11,4,17,0,47,0,321,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.6,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-18,CR00038,1.0,342.61,1.0,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.4,195.77714285714288,195.77714285714288,137.044,2.0,0.0,685.22,0.0,0.0,0.0,0.0
2025-11-18,CR00012,3.0,1463.76,3.0,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.0,487.92,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.4666666666666667,69.70285714285718,174.2571428571429,227.696,1.0,0.0,487.92,1.0,487.92,0.0,0.0
2025-11-18,CR00046,1.0,248.1,1.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,2.0,1.0,0.0,0.0,496.2,248.1,0.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,106.32857142857145,141.77142857142857,82.7,2.0,0.0,496.2,-2.0,-496.2,0.0,0.0
2025-11-18,CR00044,1.0,119.04,1.0,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.26666666666666666,17.0057142857143,25.50857142857143,31.744000000000003,1.0,0.0,119.04,0.0,0.0,1.0,119.04
2025-11-18,CR00020,1.0,0.0,1.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-18,CR00032,0.0,0.0,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-18,CR00008,1.0,0.0,1.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6428571428571429,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00006,0.0,0.0,0.0,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,0.0,276.37,0.0,0.0,0.8571428571428571,0.5714285714285714,0.5666666666666667,236.88857142857142,157.9257142857143,156.60966666666667,3.0,0.0,829.11,-1.0,-276.37,1.0,276.37
2025-11-18,CR00011,0.0,0.0,0.0,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,0.0,0.0,326.02,0.0,0.42857142857142855,0.35714285714285715,0.5,139.72285714285712,116.43571428571428,163.00999999999996,2.0,0.0,652.04,0.0,0.0,0.0,0.0
2025-11-18,CR00027,0.0,0.0,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.7142857142857143,0.5333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-11-18,CR00055,0.0,0.0,0.0,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,2.0,57.32,0.0,0.0,114.64,0.5714285714285714,0.5714285714285714,0.5333333333333333,32.7542857142857,32.754285714285714,30.570666666666668,2.0,0.0,114.64,1.0,57.32,1.0,57.32
2025-11-18,CR00037,0.0,0.0,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.36666666666666664,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-18,CR00004,0.0,0.0,0.0,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00033,1.0,0.0,1.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00045,0.0,0.0,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.6333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-11-18,CR00013,0.0,0.0,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6428571428571429,0.5333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-11-18,CR00029,0.0,0.0,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00003,2.0,0.0,2.0,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6428571428571429,0.6,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
2025-11-18,CR00017,0.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.43333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00059,0.0,0.0,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-11-18,CR00028,1.0,0.78,1.0,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.0,0.78,0.78,0.0,0.2857142857142857,0.21428571428571427,0.23333333333333334,0.22285714285714286,0.16714285714285712,0.182,1.0,0.0,0.78,-1.0,-0.78,1.0,0.78
2025-11-18,CR00039,0.0,0.0,0.0,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,0.0,0.0,346.71,0.0,0.42857142857142855,0.5,0.5333333333333333,148.59000000000006,173.355,184.91199999999998,1.0,0.0,346.71,0.0,0.0,0.0,0.0
2025-11-18,CR00042,1.0,0.0,1.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00060,0.0,0.0,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.43333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-11-18,CR00005,0.0,0.0,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-18,CR00009,0.0,0.0,0.0,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00041,1.0,53.86,1.0,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.0,0.0,0.0,0.0,107.72,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.7,23.08285714285714,23.08285714285714,37.702,2.0,0.0,107.72,2.0,107.72,0.0,0.0
2025-11-18,CR00031,1.0,0.0,1.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.4,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-11-18,CR00019,1.0,0.0,1.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.36666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,CR00021,0.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Cybersecurity,24,4.58,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-11-18,CR00048,0.0,0.0,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.23333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-11-18,CR00051,1.0,37.89,1.0,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,0.0,37.89,0.0,0.0,0.42857142857142855,0.6428571428571429,0.36666666666666664,16.23857142857143,24.357857142857142,13.892999999999999,1.0,0.0,37.89,-1.0,-37.89,0.0,0.0
2025-11-18,CR00025,1.0,299.57,1.0,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,2.0,0.0,0.0,0.0,599.14,0.0,0.0,0.5714285714285714,0.5714285714285714,0.4666666666666667,171.1828571428571,171.18285714285713,139.79933333333332,2.0,0.0,599.14,-2.0,-599.14,0.0,0.0
2025-11-18,CR00024,0.0,0.0,0.0,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.0,117.68,117.68,0.0,0.7142857142857143,0.6428571428571429,0.6,84.05714285714286,75.65142857142857,70.60799999999999,2.0,0.0,235.36,-1.0,-117.68,1.0,117.68
2025-11-18,CR00001,1.0,472.28,1.0,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,TC00042,Machine Learning,21,4.97,2025,11,4,18,1,47,0,322,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5333333333333333,269.8742857142857,269.8742857142857,251.88266666666667,2.0,0.0,944.56,0.0,0.0,0.0,0.0
